"fao_id","taxon_name","year","b_bmsy"
51,"Ablennes hians",1985,1.19358057244954
51,"Ablennes hians",1990,1.28378565703683
51,"Ablennes hians",1991,1.34088437014502
51,"Ablennes hians",1992,1.34856213472099
51,"Ablennes hians",1993,1.27426039964006
51,"Ablennes hians",1994,1.22840836212195
51,"Ablennes hians",1995,1.24632710121521
51,"Ablennes hians",1996,1.28694969390887
51,"Ablennes hians",1997,1.33451434891556
51,"Ablennes hians",1998,1.37706222550657
51,"Ablennes hians",1999,1.43723881114818
51,"Ablennes hians",2000,1.48866632915236
51,"Ablennes hians",2001,1.5301309187464
51,"Ablennes hians",2002,1.56979160725608
51,"Ablennes hians",2003,1.59594188423319
51,"Ablennes hians",2004,1.61811701252185
51,"Ablennes hians",2005,1.63584302776446
51,"Ablennes hians",2006,1.60736765051118
51,"Ablennes hians",2007,1.4326878261161
51,"Ablennes hians",2008,1.14242247312255
51,"Ablennes hians",2009,0.245394501237333
51,"Ablennes hians",2010,0.244808191390403
51,"Ablennes hians",2011,0.315182415262199
77,"Abudefduf vaigiensis",1951,1.08944362001433
77,"Abudefduf vaigiensis",1952,1.30166206218605
77,"Abudefduf vaigiensis",1953,1.47951416457612
77,"Abudefduf vaigiensis",1954,1.59661457638898
77,"Abudefduf vaigiensis",1955,1.67061382999298
77,"Abudefduf vaigiensis",1956,1.72198738988523
77,"Abudefduf vaigiensis",1957,1.76014453954572
77,"Abudefduf vaigiensis",1958,1.78979011759341
77,"Abudefduf vaigiensis",1959,1.83306073207378
77,"Abudefduf vaigiensis",1960,1.84941150259011
77,"Abudefduf vaigiensis",1961,1.86317823424493
77,"Abudefduf vaigiensis",1962,1.87498295705453
77,"Abudefduf vaigiensis",1963,1.88512341990404
77,"Abudefduf vaigiensis",1964,1.89390936405924
77,"Abudefduf vaigiensis",1965,1.90156680121683
77,"Abudefduf vaigiensis",1966,1.90827177663644
77,"Abudefduf vaigiensis",1967,1.91416418386281
77,"Abudefduf vaigiensis",1968,1.91935706990175
77,"Abudefduf vaigiensis",1969,1.92388070779347
77,"Abudefduf vaigiensis",1970,1.92790235917095
77,"Abudefduf vaigiensis",1971,1.93146640384233
77,"Abudefduf vaigiensis",1972,1.93456114942836
77,"Abudefduf vaigiensis",1973,1.93732163852997
77,"Abudefduf vaigiensis",1974,1.93976675246573
77,"Abudefduf vaigiensis",1975,1.94186417110535
77,"Abudefduf vaigiensis",1976,1.94366977340819
77,"Abudefduf vaigiensis",1977,1.94521681174934
77,"Abudefduf vaigiensis",1978,1.94653212339406
77,"Abudefduf vaigiensis",1979,1.94763833505896
77,"Abudefduf vaigiensis",1980,1.94855499681137
77,"Abudefduf vaigiensis",1981,1.94824015591365
77,"Abudefduf vaigiensis",1982,1.94712727026361
77,"Abudefduf vaigiensis",1983,1.95138342281959
77,"Abudefduf vaigiensis",1984,1.95671837805848
77,"Abudefduf vaigiensis",1985,1.95702612258563
77,"Abudefduf vaigiensis",1986,1.95708595069802
77,"Abudefduf vaigiensis",1987,1.95804243759927
77,"Abudefduf vaigiensis",1988,1.96219181600051
77,"Abudefduf vaigiensis",1993,1.95388690225969
77,"Abudefduf vaigiensis",1994,1.4160648155474
77,"Abudefduf vaigiensis",1995,1.54127144755642
77,"Abudefduf vaigiensis",1999,0.825267315573039
41,"Acanthistius brasilianus",1950,1.26468051867593
41,"Acanthistius brasilianus",1951,1.29482296640979
